event	time	athlete	year	gender
rasos100	10.11	AngelosPAVLAKAKIS	1997	M
rasos100	10.11	LuisAlbertoPÉREZRIONDA	1999	M
rasos100	10.11	BryanHOWARD	1999	M
rasos100	10.11	CarlosNunoCALADO	1999	M
rasos100	10.11	ShingoKAWABATA	2000	M
rasos100	10.11	MarquisDAVIS	2000	M
rasos100	10.11	ChristianMALCOLM	2001	M
rasos100	10.11	IssaAiméNTHEPE	2002	M
rasos100	10.11	AaronEGBELE	2004	M
rasos100	10.11	TyreeGAILES	2004	M
rasos100	10.11	RobertDELMORE	2006	M
rasos100	10.11	MarvinANDERSON	2008	M
rasos100	10.11	SandroRicardoRODRIGUESVIANA	2009	M
rasos100	10.11	OshaneBAILEY	2010	M
rasos100	10.11	AinsleyWAUGH	2011	M
rasos100	10.11	CorderoGRAY	2012	M
rasos100	10.11	PrezelHARDY	2012	M
rasos100	10.11	JosephObinnaMETU	2012	M
rasos100	10.11	MositoLEHATA	2015	M
rasos100	10.11	MauriceEADDY	2015	M
rasos100	10.11	JacquesRIPARELLI	2015	M
rasos100	10.11	RobertoSKYERS	2016	M
rasos100	10.11	AdrianGRIFFITH	2016	M
rasos100	10.11	VitorHugoSILVAMOURAODOSSANTOS	2016	M
rasos100	10.11	LeshonCOLLINS	2017	M
rasos100	10.11	AlexWILSON	2017	M
rasos100	10.11	DiegoArmandoRODRIGUEZMURILLO	2017	M
rasos100	10.11	ThandoDLODLO	2018	M
rasos100	10.11	ChunHanYANG	2018	M
rasos100	10.11	KenroyANDERSON	2018	M
rasos100	10.11	ChristopherTAYLOR	2018	M
rasos100	10.12	EugenRAY	1977	M
rasos100	10.12	MikeMORRIS	1985	M
rasos100	10.12	RoyMARTIN	1986	M
rasos100	10.12	AbdullahTETENGI	1990	M
rasos100	10.12	SamJEFFERSON	1994	M
rasos100	10.12	AleksandrPORKHOMOVSKIY	1994	M
rasos100	10.12	DarrenBRAITHWAITE	1995	M
rasos100	10.12	RandallEVANS	1996	M
rasos100	10.12	DavidOAKS	1996	M
rasos100	10.12	AnninosMARKOULLIDES	1998	M
rasos100	10.12	ClaudineiQuirinoDASILVA	1999	M
rasos100	10.12	VirgilMADDOX	1999	M
rasos100	10.12	PatrickJARRETT	2001	M
rasos100	10.12	PierreBROWNE	2002	M
rasos100	10.12	AnsonHENRY	2006	M
rasos100	10.12	WilliePERRY	2006	M
rasos100	10.12	RubinWILLIAMS	2008	M
rasos100	10.12	ChristopherHARGRETT	2008	M
rasos100	10.12	KendallSTEVENS	2008	M
rasos100	10.12	BrijeshLAWRENCE	2012	M
rasos100	10.12	DontaeRICHARDSKWOK	2013	M
rasos100	10.12	GilROBERTS	2014	M
rasos100	10.12	AdamHARRIS	2014	M
rasos100	10.12	KimmariROACH	2014	M
rasos100	10.12	JalenMILLER	2015	M
rasos100	10.12	AaronERNEST	2015	M
rasos100	10.12	RezaGHASEMI	2015	M
rasos100	10.12	ChadicHINDS	2016	M
rasos100	10.12	StuartDUTAMBY	2016	M
rasos100	10.12	SeyeOGUNLEWE	2016	M
rasos100	10.12	TlotlisoGiftLEOTLELA	2017	M
rasos100	10.12	DamarcusSIMPSON	2017	M
rasos100	10.12	TonyBROWN	2017	M
rasos100	10.12	KeitaviousWALTER	2018	M
rasos100	10.12	DevinQUINN	2018	M
rasos100	10.12	MicahLARKINS	2018	M
rasos100	10.12	MaxwellWILLIS	2018	M
rasos100	10.12	JuliusMORRIS	2018	M
rasos100	10.12	MustaqeemWILLIAMS	2018	M
rasos100	10.12	CravonGILLESPIE	2018	M
rasos100	10.12	ChrisJEFFERSON	2018	M
rasos100	10.13	HoustonMCTEAR	1977	M
rasos100	10.13	PetarPETROV	1980	M
rasos100	10.13	SteffenBRINGMANN	1986	M
rasos100	10.13	DerrickFLORENCE	1986	M
rasos100	10.13	VladimirKRYLOV	1988	M
rasos100	10.13	ArnaldoDASILVAOLIVEIRA	1988	M
rasos100	10.13	AnthonyBARNES	1995	M
rasos100	10.13	DamienMARSH	1995	M
rasos100	10.13	TonyOGBETA	1996	M
rasos100	10.13	KevinLITTLE	1998	M
rasos100	10.13	VitaliyMEDVEDEV	1999	M
rasos100	10.13	YanisROUBABA	2000	M
rasos100	10.13	DavidPATROS	2000	M
rasos100	10.13	AntoineBOUSSOMBO	2000	M
rasos100	10.13	StéphanBUCKLAND	2001	M
rasos100	10.13	SalemMubarakALYAMI	2002	M
rasos100	10.13	MorneNAGEL	2002	M
rasos100	10.13	NobuhiroTAJIMA	2002	M
rasos100	10.13	VicenteLENILSONDELIMA	2004	M
rasos100	10.13	KellyWILLIE	2006	M
rasos100	10.13	MaticOSOVNIKAR	2007	M
rasos100	10.13	FabioCERUTTI	2008	M
rasos100	10.13	JustinMURDOCK	2011	M
rasos100	10.13	AmrIbrahimMostafaSEOUD	2011	M
rasos100	10.13	KeithRICKS	2013	M
rasos100	10.13	TaffaweeJOHNSON	2015	M
rasos100	10.13	SvenKNIPPHALS	2015	M
rasos100	10.13	DedricDUKES	2016	M
rasos100	10.13	JurgenTHEMEN	2016	M
rasos100	10.13	SolomonBOCKARIE	2016	M
rasos100	10.13	ShotaHARA	2017	M
rasos100	10.13	CarlosNASCIMENTO	2018	M
rasos100	10.13	JánVOLKO	2018	M
rasos100	10.13	ReynierMENA	2018	M
rasos100	10.14	PabloMONTES	1968	M
rasos100	10.14	JamesBUTLER	1982	M
rasos100	10.14	JuanNÚNEZ	1983	M
rasos100	10.14	VictorEDET	1988	M
rasos100	10.14	AndrewSMITH	1988	M
rasos100	10.14	JamesTRAPP	1992	M
rasos100	10.14	TalalMANSOUR	1992	M
rasos100	10.14	PatrickSTEVENS	1997	M
rasos100	10.14	EdsonLucianoRIBEIRO	1998	M
rasos100	10.14	AristotelisGAVELAS	2001	M
rasos100	10.14	IdrissaSANOU	2002	M
rasos100	10.14	AlexanderKOSENKOW	2003	M
rasos100	10.14	ChristoforosCHOIDES	2004	M
rasos100	10.14	ChaunceyHARRIS	2006	M
rasos100	10.14	CraigPICKERING	2007	M
rasos100	10.14	AdetoyeDUROTOYE	2008	M
rasos100	10.14	ÁngelDavidRODRÍGUEZ	2008	M
rasos100	10.14	TobiasUNGER	2010	M
rasos100	10.14	JuaneMILNER	2011	M
rasos100	10.14	RytisSAKALAUSKAS	2011	M
rasos100	10.14	IdrissaADAM	2011	M
rasos100	10.14	DarrellWESH	2013	M
rasos100	10.14	DanielTALBOT	2014	M
rasos100	10.14	SeanSAFOANTWI	2014	M
rasos100	10.14	WarrenFRASER	2014	M
rasos100	10.14	YancarlosMARTÍNEZ	2015	M
rasos100	10.14	EmmanuelMATADI	2016	M
rasos100	10.14	Just'NTHYMES	2017	M
rasos100	10.14	ChavaughnWALSH	2017	M
rasos100	10.14	MarkOtienoODHIAMBO	2017	M
rasos100	10.14	BismarkBOATENG	2018	M
rasos100	10.14	RodrigoPEREIRADONASCIMENTO	2018	M
rasos100	10.14	RiakREESE	2018	M
rasos100	10.14	TakuyaNAGATA	2018	M
rasos100	10.15	ColinBRADFORD	1981	M
rasos100	10.15	ValentinATANASOV	1982	M
rasos100	10.15	OlafPRENZLER	1984	M
rasos100	10.15	InnocentEGBUNIKE	1984	M
rasos100	10.15	WesselOOSTHUIZEN	1986	M
rasos100	10.15	HenryTHOMAS	1987	M
rasos100	10.15	AndreasBERGER	1988	M
rasos100	10.15	SlipWATKINS	1989	M
rasos100	10.15	FabianMUYABA	1991	M
rasos100	10.15	AnthonyDEES	1991	M
rasos100	10.15	MichaelROSSWESS	1991	M
rasos100	10.15	GerryWOODBERRY	1993	M
rasos100	10.15	JohnREGIS	1993	M
rasos100	10.15	AlexandrosGENOVELIS	1996	M
rasos100	10.15	StéphaneCALI	1997	M
rasos100	10.15	ObadiahCOOPER	1998	M
rasos100	10.15	ByronLOGAN	1998	M
rasos100	10.15	CharalambosPAPADIAS	1998	M
rasos100	10.15	HeberVIERA	1999	M
rasos100	10.15	PiotrBALCERZAK	1999	M
rasos100	10.15	KonstantinosKENTERIS	2001	M
rasos100	10.15	GuusHOOGMOED	2007	M
rasos100	10.15	JaredCONNAUGHTON	2008	M
rasos100	10.15	JoséCarlosMOREIRA	2009	M
rasos100	10.15	TerrellWILKS	2009	M
rasos100	10.15	KawayneFISHER	2009	M
rasos100	10.15	DariuszKUC	2011	M
rasos100	10.15	ZyeBOEY	2012	M
rasos100	10.15	JermaineHAMILTON	2013	M
rasos100	10.15	ReginaldLEWIS	2014	M
rasos100	10.15	IsidroMONTOYA	2014	M
rasos100	10.15	JamolJAMES	2015	M
rasos100	10.15	MarcusDUNCAN	2015	M
rasos100	10.15	AkeemHAYNES	2015	M
rasos100	10.15	MoboladeAJOMALE	2016	M
rasos100	10.15	JoshuaCLARKE	2016	M
rasos100	10.15	DamianWARNER	2016	M
rasos100	10.15	JosephMORRIS	2016	M
rasos100	10.15	CarlinISLES	2016	M
rasos100	10.15	JakeDORAN	2018	M
rasos100	10.16	MelPENDER	1968	M
rasos100	10.16	RobertTAYLOR	1972	M
rasos100	10.16	GuyABRAHAMS	1978	M
rasos100	10.16	PeterOKODOGBE	1978	M
rasos100	10.16	ChristianHAAS	1983	M
rasos100	10.16	StefanoTILLI	1984	M
rasos100	10.16	BrunoMARIEROSE	1989	M
rasos100	10.16	AtleeMAHORN	1992	M
rasos100	10.16	JamesJETT	1992	M
rasos100	10.16	DavidDOLLÉ	1995	M
rasos100	10.16	PeterKARLSSON	1996	M
rasos100	10.16	MarcBLUME	1996	M
rasos100	10.16	DennisMOWATT	1997	M
rasos100	10.16	AlexiosALEXOPOULOS	1998	M
rasos100	10.16	KevinBRAUNSKILL	1998	M
rasos100	10.16	TroyDOUGLAS	1999	M
rasos100	10.16	ChrisCHANDLER	2000	M
rasos100	10.16	LawrenceARMSTRONG	2000	M
rasos100	10.16	ErwinHeruSUSANTO	2000	M
rasos100	10.16	ErnestWIGGINS	2007	M
rasos100	10.16	JohnWOODS	2007	M
rasos100	10.16	RikkiFIFTON	2007	M
rasos100	10.16	TeddyWILLIAMS	2008	M
rasos100	10.16	DesmondBYNUM	2008	M
rasos100	10.16	MichaelHERRERA	2009	M
rasos100	10.16	BrunoLinsTENORIODEBARROS	2009	M
rasos100	10.16	ThusoMPUANG	2011	M
rasos100	10.16	FrederickAGBADJE	2013	M
rasos100	10.16	SuwaibouSANNEH	2013	M
rasos100	10.16	DenisDIMITROV	2013	M
rasos100	10.16	DavidWINTERS	2014	M
rasos100	10.16	DevinJENKINS	2014	M
rasos100	10.16	TremayneACY	2015	M
rasos100	10.16	YazaldesNASCIMENTO	2015	M
rasos100	10.16	JahvidBEST	2016	M
rasos100	10.16	JamialROLLE	2016	M
rasos100	10.16	RyanSHIELDS	2017	M
rasos100	10.16	ChadWALKER	2017	M
rasos100	10.16	LykourgosStefanosTSAKONAS	2017	M
rasos100	10.16	KyleGREAUX	2017	M
rasos100	10.16	RyanCLARK	2018	M
rasos100	10.16	MickaelMebaZEZE	2018	M
rasos100	10.16	MarvinRENE	2018	M
rasos100	10.16	ZdenekSTROMŠÍK	2018	M
rasos100	10.16	AitorSAMEEKOBO	2018	M
rasos100	10.16	PatrickIkeCHINEDU	2018	M
rasos100	10.17	HarryJEROME	1968	M
rasos100	10.17	RodRICHARDSON	1983	M
rasos100	10.17	ClaudeMAGEE	1984	M
rasos100	10.17	ThomasJEFFERSON	1986	M
rasos100	10.17	DaronCOUNCIL	1988	M
rasos100	10.17	GregMOSES	1989	M
rasos100	10.17	MichaelBATES	1991	M
rasos100	10.17	OluyemiKAYODE	1992	M
rasos100	10.17	NnamdiANUSIM	1994	M
rasos100	10.17	ThaddeusSHANNON	1994	M
rasos100	10.17	GillesQUENEHERVE	1994	M
rasos100	10.17	JoelISASI	1995	M
rasos100	10.17	RodMAPSTONE	1996	M
rasos100	10.17	ChrisCUMMINGS	1996	M
rasos100	10.17	IanMACKIE	1996	M
rasos100	10.17	ErikWIJMEERSCH	1997	M
rasos100	10.17	ZhouWEI	1998	M
rasos100	10.17	JarmieneHOLLOWAY	1998	M
rasos100	10.17	ChrisDONALDSON	1998	M
rasos100	10.17	SultanMCCULLOUGH	1999	M
rasos100	10.17	GáborDOBOS	1999	M
rasos100	10.17	RonaldPROMESSE	2000	M
rasos100	10.17	DaymondCARROLL	2000	M
rasos100	10.17	KonstantinRURAK	2000	M
rasos100	10.17	VenancioJOSÉ	2000	M
rasos100	10.17	EricPacomeN'DRI	2001	M
rasos100	10.17	SeanLAMBERT	2001	M
rasos100	10.17	FrédéricKRANTZ	2001	M
rasos100	10.17	OumarLOUM	2002	M
rasos100	10.17	PanayotisSARRIS	2002	M
rasos100	10.17	GeorgiosTHEODORIDIS	2003	M
rasos100	10.17	HaijianCHEN	2003	M
rasos100	10.17	JeromeAVERY	2004	M
rasos100	10.17	AnatoliyDOVGAL	2004	M
rasos100	10.17	AdamMILLER	2007	M
rasos100	10.17	MichaelLEBLANC	2007	M
rasos100	10.17	DanielAlfonsoGRUESO	2008	M
rasos100	10.17	AgungSuryoWIBOWO	2009	M
rasos100	10.17	AaronROUGESERRET	2010	M
rasos100	10.17	EmanueleDIGREGORIO	2010	M
rasos100	10.17	MichaelGRANGER	2012	M
rasos100	10.17	NicholasWATSON	2012	M
rasos100	10.17	PhilippeDEROSIER	2012	M
rasos100	10.17	JeffersonLIBERATO	2013	M
rasos100	10.17	YadierLUIS	2014	M
rasos100	10.17	NaseibSALMEINALZAABI	2015	M
rasos100	10.17	EmmanuelBIRON	2015	M
rasos100	10.17	LamarHARGROVE	2016	M
rasos100	10.17	KirkWILSON	2016	M
rasos100	10.17	BurkheartELLISJR	2016	M
rasos100	10.17	TatendaTSUMBA	2016	M
rasos100	10.17	RonaldLEVY	2017	M
rasos100	10.17	DiegoPALOMEQUE	2017	M
rasos100	10.17	NcincililiTITI	2018	M
rasos100	10.17	YukiKOIKE	2018	M
rasos100	10.17	NgoniMAKUSHA	2018	M
rasos100	10.17	SilvanWICKI	2018	M
rasos100	10.17	OleksandrSOKOLOV	2018	M
rasos100	10.18	JeanLouisRAVELOMAMANTSOA	1968	M
rasos100	10.18	JeromeDEAL	1980	M
rasos100	10.18	RudyLEVARITY	1981	M
rasos100	10.18	HarveyMCSWAIN	1983	M
rasos100	10.18	RoscoeTATUM	1985	M
rasos100	10.18	AndreyRAZIN	1989	M
rasos100	10.18	JohnMAIR	1992	M
rasos100	10.18	TonyMILLER	1992	M
rasos100	10.18	VladislavDOLOGODIN	1994	M
rasos100	10.18	MarcusREED	1994	M
rasos100	10.18	RenwardWELLS	1995	M
rasos100	10.18	JonathanBURRELL	1997	M
rasos100	10.18	Ja'WarrenHOOKER	1998	M
rasos100	10.18	BobbyCRUSE	1999	M
rasos100	10.18	MichaelBENNETT	2000	M
rasos100	10.18	AndrewTYNES	2000	M
rasos100	10.18	JeffreyFOURTH	2001	M
rasos100	10.18	TaiwoAJIBADE	2002	M
rasos100	10.18	GennadiyCHERNOVOL	2002	M
rasos100	10.18	SammiePARKER	2003	M
rasos100	10.18	JarbasMASCARENHASJÚNIOR	2004	M
rasos100	10.18	AmbroseEZENWA	2006	M
rasos100	10.18	PaulHESSION	2007	M
rasos100	10.18	HenryVIZCAÍNO	2007	M
rasos100	10.18	JasonHEARD	2008	M
rasos100	10.18	PeterEMELIEZE	2008	M
rasos100	10.18	RyanMOSELEY	2010	M
rasos100	10.18	ShaneCRAWFORD	2011	M
rasos100	10.18	NilsonAndreDEOLIVEIRA	2011	M
rasos100	10.18	RonaldsARAJS	2011	M
rasos100	10.18	EverettWALKER	2012	M
rasos100	10.18	JeffHENDERSON	2013	M
rasos100	10.18	NicBOWENS	2014	M
rasos100	10.18	DejiTOBAIS	2014	M
rasos100	10.18	KieranDALY	2014	M
rasos100	10.18	MichaelMATHIEU	2015	M
rasos100	10.18	StanlyDELCARMEN	2015	M
rasos100	10.18	EmelioFERGUSON	2016	M
rasos100	10.18	XavierATKINS	2016	M
rasos100	10.18	KhairulHafizJANTAN	2016	M
rasos100	10.18	JosephMILLAR	2017	M
rasos100	10.18	ReubenARTHUR	2017	M
rasos100	10.18	KaveanSMITH	2017	M
rasos100	10.18	BrendonRODNEY	2017	M
rasos100	10.18	LaluMuhammadZOHRI	2018	M
rasos100	10.18	ThemboMONARENG	2018	M
rasos100	10.18	ChederickVANWYK	2018	M
rasos100	10.18	JhonyRENTERIA	2018	M
rasos100	10.19	WillieTURNER	1977	M
rasos100	10.19	BernhardHOFF	1977	M
rasos100	10.19	JamesGILKES	1978	M
rasos100	10.19	MarkMCNEIL	1982	M
rasos100	10.19	TonySHARPE	1982	M
rasos100	10.19	BernieJACKSON	1983	M
rasos100	10.19	MartyKRULEE	1983	M
rasos100	10.19	KenHENDERSON	1986	M
rasos100	10.19	CharlesLouisSECK	1986	M
rasos100	10.19	DevlonDUNN	1991	M
rasos100	10.19	JeanCharlesTROUBAL	1993	M
rasos100	10.19	CarltonCHAMBERS	1996	M
rasos100	10.19	LeonGORDON	1996	M
rasos100	10.19	AndreyFEDORIV	1997	M
rasos100	10.19	JoelMASCOLL	1998	M
rasos100	10.19	GarthROBINSON	1998	M
rasos100	10.19	GeorgiosPANAGIOTOPOULOS	1998	M
rasos100	10.19	ShinKUBOTA	1998	M
rasos100	10.19	NiconnorALEXANDER	2000	M
rasos100	10.19	ChristianNSIAH	2000	M
rasos100	10.19	JeanMarieIRIEBITRA	2000	M
rasos100	10.19	FrancescoSCUDERI	2000	M
rasos100	10.19	TimWALLS	2002	M
rasos100	10.19	ChazCLEMONS	2002	M
rasos100	10.19	JosephBATANGDON	2002	M
rasos100	10.19	JamalAbdullahALSAFFAR	2002	M
rasos100	10.19	CláudioRobertoSOUZA	2002	M
rasos100	10.19	BennieCHAPMAN	2003	M
rasos100	10.19	EddyDELEPINE	2003	M
rasos100	10.19	ProdromosKATSANTONIS	2003	M
rasos100	10.19	DanielBATMAN	2005	M
rasos100	10.19	JamesMCSWAIN	2005	M
rasos100	10.19	LucaVERDECCHIA	2006	M
rasos100	10.19	OrlandoREID	2007	M
rasos100	10.19	RicardoWILLIAMS	2007	M
rasos100	10.19	GarryJONES	2007	M
rasos100	10.19	BrianDZINGAI	2008	M
rasos100	10.19	MichaelGARVIN	2009	M
rasos100	10.19	StefanSCHWAB	2009	M
rasos100	10.19	ArnaldoABRANTES	2009	M
rasos100	10.19	LutherAMBROSE	2010	M
rasos100	10.19	JonathanHANCOCK	2011	M
rasos100	10.19	RetoAmaruSCHENKEL	2011	M
rasos100	10.19	MarekNIIT	2012	M
rasos100	10.19	AbrahamHALL	2012	M
rasos100	10.19	TyreekHILL	2012	M
rasos100	10.19	AleksandrBREDNEV	2012	M
rasos100	10.19	JeremyBASCOM	2012	M
rasos100	10.19	RyanMILUS	2013	M
rasos100	10.19	MichaelTUMI	2013	M
rasos100	10.19	TakumiKUKI	2013	M
rasos100	10.19	MichaelO'HARA	2014	M
rasos100	10.19	KazumaOSETO	2016	M
rasos100	10.19	CarlHORSLEY	2016	M
rasos100	10.19	HanojCARTER	2017	M
rasos100	10.19	LesterMILLER	2017	M
rasos100	10.19	MoribaMORAIN	2017	M
rasos100	10.19	EmmanuelYEBOAH	2018	M
rasos100	10.19	JoshDAVIS	2018	M
rasos100	10.19	TravisCOLLINS	2018	M
rasos100	10.19	TJBROCK	2018	M
rasos100	10.19	DemekKEMP	2018	M
rasos100	10.19	TaymirBURNET	2018	M
rasos100	10.2	MikeKIRTMAN	1977	M
rasos100	10.2	EricBROWN	1979	M
rasos100	10.2	SörenSCHLEGEL	1980	M
rasos100	10.2	DwayneEVANS	1981	M
rasos100	10.2	EllistonSTINSON	1983	M
rasos100	10.2	CameronSHARP	1983	M
rasos100	10.2	ElliotBUNNEY	1986	M
rasos100	10.2	VladimirMURAVYOV	1986	M
rasos100	10.2	JasonLEACH	1988	M
rasos100	10.2	EugeneVANNIEKERK	1988	M
rasos100	10.2	GregBARNES	1988	M
rasos100	10.2	NormMCGEE	1989	M
rasos100	10.2	SergeyDEMINOV	1989	M
rasos100	10.2	MardiLESTARI	1989	M
rasos100	10.2	SatoruINOUE	1991	M
rasos100	10.2	AlexandrosTERZIAN	1993	M
rasos100	10.2	JacobSWINTON	1994	M
rasos100	10.2	PavelGALKIN	1994	M
rasos100	10.2	ClintonBUFUKU	1995	M
rasos100	10.2	WenzhongCHEN	1996	M
rasos100	10.2	NeedyGUIMS	1996	M
rasos100	10.2	DavidBOBB	1997	M
rasos100	10.2	MassimilianoDONATI	1998	M
rasos100	10.2	NathanaelESPRIT	1999	M
rasos100	10.2	RaphaelRaymundoDEOLIVEIRA	2000	M
rasos100	10.2	WayneJOHNSON	2000	M
rasos100	10.2	ShigeyukiKOJIMA	2000	M
rasos100	10.2	GeraldWRIGHT	2001	M
rasos100	10.2	TerranceNEWMAN	2002	M
rasos100	10.2	LukaszCHYLA	2004	M
rasos100	10.2	AnthonyBUCHANAN	2006	M
rasos100	10.2	JordanVADEN	2006	M
rasos100	10.2	RyanSCOTT	2008	M
rasos100	10.2	ShinjiTAKAHIRA	2009	M
rasos100	10.2	DavidLESCAY	2009	M
rasos100	10.2	WoodrowRANDALL	2011	M
rasos100	10.2	RemaldoROSE	2011	M
rasos100	10.2	StanleyAZIE	2011	M
rasos100	10.2	AlexSCHAF	2011	M
rasos100	10.2	RodneyGREEN	2012	M
rasos100	10.2	IanWARNER	2012	M
rasos100	10.2	AldemirGomesDASILVAJUNIOR	2012	M
rasos100	10.2	DarioHORVAT	2013	M
rasos100	10.2	JoshSWARAY	2013	M
rasos100	10.2	AntwanWRIGHT	2014	M
rasos100	10.2	JohnathanSMITH	2014	M
rasos100	10.2	IsaacMAKWALA	2014	M
rasos100	10.2	ChristianBLUM	2014	M
rasos100	10.2	YoandryANDUJAR	2015	M
rasos100	10.2	BrianKASINDA	2016	M
rasos100	10.2	MalcolmWHITE	2016	M
rasos100	10.2	ArthurDELANEY	2016	M
rasos100	10.2	BanuveTABAKAUCORO	2016	M
rasos100	10.2	SachinDENNIS	2018	M
rasos100	10.2	JosephAMOAH	2018	M
rasos100	10.2	BernardoBALOYES	2018	M
rasos100	10.21	GaossouKONE	1967	M
rasos100	10.21	NikolayKOLESNIKOV	1976	M
rasos100	10.21	CliffWILEY	1977	M
rasos100	10.21	JamesMALLARD	1979	M
rasos100	10.21	AinsleyBENNETT	1979	M
rasos100	10.21	ErnestOBENG	1980	M
rasos100	10.21	MarkDUPER	1982	M
rasos100	10.21	LuisMORALES	1983	M
rasos100	10.21	NormanEDWARDS	1984	M
rasos100	10.21	JoséJavierARQUÉS	1986	M
rasos100	10.21	AndreySHLYAPNIKOV	1986	M
rasos100	10.21	RayHILL	1987	M
rasos100	10.21	RicardoCHACÓN	1987	M
rasos100	10.21	JamieHENDERSON	1987	M
rasos100	10.21	JohnMYLESMILLS	1988	M
rasos100	10.21	JamesANDREWS	1989	M
rasos100	10.21	MichaelMONYE	1990	M
rasos100	10.21	LarmarCHISLEY	1992	M
rasos100	10.21	WendellGASKIN	1993	M
rasos100	10.21	AnthonyPHILLIPS	1993	M
rasos100	10.21	RonCLARK	1994	M
rasos100	10.21	DanielCOJOCARU	1994	M
rasos100	10.21	ShaneNAYLOR	1995	M
rasos100	10.21	PascalTHEOPHILE	1995	M
rasos100	10.21	TrevorRUSH	1996	M
rasos100	10.21	PatrickSTRENIUS	1996	M
rasos100	10.21	SayonCOOPER	1997	M
rasos100	10.21	JasonSHELTON	1997	M
rasos100	10.21	CarlosVILLASENOR	1997	M
rasos100	10.21	ChristopheCHEVAL	1998	M
rasos100	10.21	UrbanACMAN	1998	M
rasos100	10.21	RicardoROACH	1999	M
rasos100	10.21	AllynCONDON	1999	M
rasos100	10.21	KennethANDAM	2000	M
rasos100	10.21	JustinANDERSON	2000	M
rasos100	10.21	AkihiroYASUI	2000	M
rasos100	10.21	AnilKUMAR	2000	M
rasos100	10.21	MarcinNOWAK	2000	M
rasos100	10.21	GodwinTAUYA	2001	M
rasos100	10.21	TommiHARTONEN	2001	M
rasos100	10.21	TimGOEBEL	2001	M
rasos100	10.21	JonathanWADE	2002	M
rasos100	10.21	WillieHORDGE	2002	M
rasos100	10.21	SheldonMORANT	2003	M
rasos100	10.21	HiroyasuTSUCHIE	2004	M
rasos100	10.21	JonathanBROWN	2004	M
rasos100	10.21	BrandonMYERS	2006	M
rasos100	10.21	YhannPLUMMER	2006	M
rasos100	10.21	JanŽUMER	2006	M
rasos100	10.21	ChineduORIALA	2006	M
rasos100	10.21	YaozuYANG	2006	M
rasos100	10.21	GregBOLDEN	2007	M
rasos100	10.21	OnyeaborNGWOGU	2008	M
rasos100	10.21	MatíasUSANDIVARAS	2009	M
rasos100	10.21	ChrisLAWSON	2009	M
rasos100	10.21	ReggieDIXON	2009	M
rasos100	10.21	ShintaroKIMURA	2009	M
rasos100	10.21	BasílioEmilioDEMORAESJÚNIOR	2009	M
rasos100	10.21	BenjaminADUKWA	2010	M
rasos100	10.21	FredROSE	2010	M
rasos100	10.21	YiLAO	2010	M
rasos100	10.21	LukeFAGAN	2011	M
rasos100	10.21	CarlosRafaelJORGE	2011	M
rasos100	10.21	ChristopherDAVIS	2011	M
rasos100	10.21	JustinAUSTIN	2011	M
rasos100	10.21	YusukeKOTANI	2012	M
rasos100	10.21	MiguelLOPEZ	2012	M
rasos100	10.21	AshtonEATON	2012	M
rasos100	10.21	AdamZAVACKÝ	2013	M
rasos100	10.21	HannesDREYER	2013	M
rasos100	10.21	JoséCarlosHERRERA	2014	M
rasos100	10.21	TrevoranoMACKEY	2014	M
rasos100	10.21	JaredWARE	2014	M
rasos100	10.21	OkeenWILLIAMS	2015	M
rasos100	10.21	LebokengSESELE	2016	M
rasos100	10.21	JeremyDODSON	2016	M
rasos100	10.21	RemigiuszOLSZEWSKI	2016	M
rasos100	10.21	RicardoMárioDESOUZA	2016	M
rasos100	10.21	JackHALE	2016	M
rasos100	10.21	SamuelOSEWA	2017	M
rasos100	10.21	KyleDEESCOFET	2017	M
rasos100	10.21	RomellGLAVE	2017	M
rasos100	10.21	HaiyangXU	2017	M
rasos100	10.21	SabelaSAMKELO	2018	M
rasos100	10.21	ZhouzhengXU	2018	M
rasos100	10.21	CravontCHARLESTON	2018	M
rasos100	10.21	ZachBAZILE	2018	M
rasos100	10.21	KarsonKOWALCHUK	2018	M
rasos100	10.22	VasíliosPAPAGEORGOPOULOS	1972	M
rasos100	10.22	ZenonLICZNERSKI	1976	M
rasos100	10.22	KlausDieterKURRAT	1976	M
rasos100	10.22	JohnnyWILLIAMS	1977	M
rasos100	10.22	JoelANDREWS	1977	M
rasos100	10.22	AlexanderTHIEME	1977	M
rasos100	10.22	AndrewBANKS	1978	M
rasos100	10.22	NelsonDOSSANTOS	1979	M
rasos100	10.22	BruceDAVIS	1981	M
rasos100	10.22	VinceCOURVILLE	1983	M
rasos100	10.22	AleksandrYEVGENYEV	1984	M
rasos100	10.22	GerrardKEATING	1985	M
rasos100	10.22	MikeMCFARLANE	1986	M
rasos100	10.22	PierfrancescoPAVONI	1986	M
rasos100	10.22	GregSHOLARS	1988	M
rasos100	10.22	AugustineOLOBIA	1989	M
rasos100	10.22	TetsuyaYAMASHITA	1991	M
rasos100	10.22	RickyCARRIGAN	1992	M
rasos100	10.22	RobertTHOMAS	1992	M
rasos100	10.22	DmytroVANYAIKIN	1992	M
rasos100	10.22	ChristophPÖSTINGER	1992	M
rasos100	10.22	PatrickDELICE	1993	M
rasos100	10.22	FrankNWANKPA	1995	M
rasos100	10.22	YoshitakaITO	1995	M
rasos100	10.22	OleksiyCHIKHACHOV	1995	M
rasos100	10.22	TodLONG	1996	M
rasos100	10.22	FrutosFEO	1997	M
rasos100	10.22	BobbyWILLIAMS	1999	M
